"tree_id","latitude","longitude","tree_dbh","spc_common","health"
"48970","40.74058807","-74.00509147","3","willow oak","Good"
"173638","40.73565314","-74.00509093","13","ginkgo","Good"
"445711","40.72425306","-74.00509072","7","Callery pear","Good"
"260449","40.73758905","-74.00509045","5","honeylocust","Good"
"246283","40.72319911","-74.00508821","11","American elm","Good"
"525187","40.75675355","-74.00508509","8","honeylocust","Good"
"17886","40.72565548","-74.00508246","6","littleleaf linden","Fair"
"525151","40.75685634","-74.00507969","8","honeylocust","Good"
"13142","40.73260171","-74.00507704","17","Sophora","Fair"
"275892","40.70667333","-74.00507605","7","honeylocust","Good"
"277440","40.70983294","-74.00507596","2","swamp white oak","Good"
"389994","40.73869857","-74.00507507","5","ginkgo","Good"
"12741","40.7316724","-74.00507382","11","ginkgo","Good"
"129917","40.73089326","-74.0050737","6","Callery pear","Good"
"101373","40.71500264","-74.00507102","5","Callery pear","Good"
"27331","40.71839538","-74.00507015","2","pin oak","Poor"
"71232","40.7278944","-74.00506915","3","Japanese zelkova","Good"
"56977","40.74478393","-74.00506841","4","littleleaf linden","Good"
"92960","40.74491303","-74.00506444","7","Callery pear","Good"
"245984","40.72489018","-74.00506369","2","littleleaf linden","Good"
"159558","40.74887628","-74.00506237","2","pin oak","Good"
"246282","40.72326366","-74.00506218","14","American elm","Poor"
"13410","40.73456426","-74.00505864","3","honeylocust","Good"
"302208","40.73464375","-74.0050558","18","Sophora","Good"
"112837","40.74566667","-74.00505452","14","ginkgo","Good"
"446506","40.73396946","-74.00505451","5","ginkgo","Good"
"229467","40.72989183","-74.00505421","3","sawtooth oak","Good"
"13301","40.73330678","-74.00505116","8","ginkgo","Fair"
"276033","40.70535622","-74.00505079","10","littleleaf linden","Fair"
"192814","40.73998079","-74.00504966","7","pin oak","Good"
"101372","40.71499246","-74.00504961","5","Callery pear","Good"
"13391","40.73182648","-74.00504894","14","American linden","Good"
"416668","40.70933401","-74.00504856","10","ginkgo","Poor"
"375890","40.73816884","-74.00504847","14","American elm","Fair"
"277438","40.70958025","-74.00504839","6","pin oak","Good"
"130031","40.73016549","-74.00504784","20","London planetree","Good"
"525186","40.75681036","-74.00504416","8","honeylocust","Good"
"123749","40.74814041","-74.00504388","7","golden raintree","Good"
"12740","40.73161838","-74.00504257","8","ginkgo","Good"
"173637","40.73548369","-74.00504212","16","Chinese elm","Good"
"246047","40.72498977","-74.00504079","3","sweetgum","Poor"
"274998","40.70514144","-74.00503842","8","American elm","Poor"
"270844","40.73582486","-74.00503431","8","ginkgo","Good"
"59622","40.75221178","-74.00503421","2","eastern redcedar","Good"
"246281","40.72333398","-74.00503382","7","American elm","Fair"
"13390","40.73179924","-74.00503363","5","American linden","Good"
"123680","40.7479546","-74.00503101","4","honeylocust","Good"
"272359","40.73669047","-74.00502935","9","Callery pear","Good"
"13036","40.73147041","-74.00502898","10","littleleaf linden","Fair"
"120706","40.74667885","-74.00502849","15","London planetree","Poor"
"173636","40.73542953","-74.00502652","17","Chinese elm","Good"
"12893","40.73322441","-74.00502649","9","ginkgo","Good"
"452944","40.72435268","-74.00502521","5","Callery pear","Good"
"101371","40.71498083","-74.00502513","5","Callery pear","Good"
"416141","40.71080724","-74.00502316","6","ginkgo","Fair"
"49026","40.73878661","-74.00502202","3","honeylocust","Good"
"277295","40.70880264","-74.00501605","3","silver linden","Fair"
"270845","40.73575413","-74.0050136","8","ginkgo","Good"
"48994","40.73983859","-74.00501354","3","sweetgum","Fair"
"432531","40.7455269","-74.0050103","18","ginkgo","Good"
"120808","40.74711152","-74.00500922","10","honeylocust","Good"
"92959","40.74488963","-74.00500887","7","littleleaf linden","Good"
"56976","40.74475863","-74.00500845","5","littleleaf linden","Good"
"17885","40.72564841","-74.00500726","5","littleleaf linden","Fair"
"13389","40.73174877","-74.00500526","10","American elm","Good"
"262317","40.73253359","-74.00500406","6","green ash","Fair"
"123797","40.74896646","-74.00500295","4","black oak","Good"
"277294","40.70883589","-74.00500251","4","silver linden","Fair"
"272454","40.73660415","-74.00499874","16","American elm","Poor"
"129918","40.73091635","-74.00499802","8","Callery pear","Good"
"277439","40.709758","-74.00499698","3","swamp white oak","Good"
"173625","40.73591816","-74.00499661","7","ginkgo","Good"
"246395","40.72715171","-74.00499627","12","London planetree","Good"
"276034","40.70531542","-74.00499427","12","littleleaf linden","Fair"
"211493","40.72895451","-74.00499255","9",,
"270469","40.73809023","-74.00499184","13","American elm","Good"
"246280","40.72343973","-74.00499117","6","Callery pear","Poor"
"270846","40.73567536","-74.00499054","7","Callery pear","Good"
"27222","40.716422","-74.0049882","5","golden raintree","Good"
"230811","40.72107517","-74.00498515","3","American linden","Good"
"17920","40.72704091","-74.00498444","6","honeylocust","Fair"
"159559","40.74884267","-74.00498371","7","pin oak","Fair"
"229466","40.73002108","-74.00498354","2",,
"123750","40.74811132","-74.0049743","4","sweetgum","Good"
"13388","40.73169324","-74.00497405","10","American linden","Good"
"192813","40.7399471","-74.00497107","6","pin oak","Good"
"270721","40.73729349","-74.00497007","6","Callery pear","Good"
"126258","40.75147686","-74.00496855","3","Japanese zelkova","Good"
"268659","40.72221915","-74.00496821","23","London planetree","Good"
"59614","40.75286304","-74.00496795","14","honeylocust","Good"
"246279","40.72349746","-74.00496789","12","Callery pear","Good"
"262364","40.73190364","-74.00496577","13","Callery pear","Good"
"270847","40.73558749","-74.00496482","5","ginkgo","Good"
"277296","40.70878851","-74.00496467","2","Japanese tree lilac","Good"
"13037","40.73149098","-74.00496441","7","littleleaf linden","Fair"
"13300","40.73332039","-74.00496421","5","ginkgo","Good"
"123631","40.7471972","-74.00495625","11","Callery pear","Good"
"59621","40.75217849","-74.00495531","2","eastern redcedar","Good"
"375889","40.73816874","-74.0049532","11","London planetree","Good"
"416669","40.70941704","-74.00495143","9","Callery pear","Good"
"173465","40.73602791","-74.00495009","21","pin oak","Good"
"13067","40.7318506","-74.00494843","17","American elm","Good"
"445712","40.72423885","-74.00494617","11","Callery pear","Good"
"416142","40.7107332","-74.004945","0",,
"246403","40.72371452","-74.00494471","27","London planetree","Fair"
"56975","40.74473147","-74.00494407","4","littleleaf linden","Good"
"92958","40.74486224","-74.00494383","7","littleleaf linden","Good"
"12843","40.73085935","-74.00494276","11","American linden","Good"
"302110","40.73513362","-74.00494221","11","ginkgo","Good"
"229465","40.73010167","-74.00493948","2","sawtooth oak","Good"
"302209","40.73466152","-74.00493904","21","Sophora","Good"
"57034","40.74396283","-74.00493894","2","London planetree","Good"
"129919","40.73093474","-74.00493774","7","London planetree","Fair"
"452945","40.72434444","-74.00493531","3","Japanese zelkova","Good"
"12883","40.73143691","-74.00493484","10","littleleaf linden","Fair"
"270848","40.735483","-74.00493423","9","London planetree","Fair"
"120807","40.74707942","-74.00493276","8","honeylocust","Good"
"13387","40.73161501","-74.00493008","11","American linden","Good"
"262316","40.73255765","-74.00492773","4","red maple","Good"
"211766","40.72890148","-74.00492563","10","ginkgo","Good"
"277297","40.70873926","-74.00492532","10","honeylocust","Good"
"13409","40.73458488","-74.0049235","0",,
"270720","40.73733584","-74.00492302","7","Callery pear","Fair"
"120707","40.7468252","-74.00492157","11","honeylocust","Good"
"49025","40.7387864","-74.00492098","6","honeylocust","Good"
"271948","40.72083732","-74.00492076","14","Callery pear","Good"
"126259","40.75154902","-74.0049149","3","Japanese zelkova","Good"
"246394","40.727144","-74.00491391","8","ginkgo","Good"
"112983","40.74648014","-74.00491328","7","honeylocust","Good"
"302109","40.73503119","-74.00491273","9","London planetree","Fair"
"123679","40.74790454","-74.00491234","3","honeylocust","Good"
"270849","40.73540209","-74.00491054","15","ginkgo","Good"
"245985","40.72487622","-74.00491037","4","American linden","Fair"
"268660","40.72228916","-74.00490854","18","London planetree","Good"
"159560","40.74880945","-74.004906","9","pin oak","Good"
"270468","40.73809003","-74.00490524","10","Callery pear","Good"
"446507","40.73399314","-74.00489956","6","American linden","Good"
"123751","40.74807958","-74.0048984","6","golden raintree","Good"
"17921","40.72703244","-74.00489712","11","Sophora","Fair"
"272358","40.73671068","-74.00489335","9","honeylocust","Good"
"192812","40.73991341","-74.00489247","5","pin oak","Good"
"13299","40.73333179","-74.00489141","10","Callery pear","Fair"
"416258","40.71085792","-74.00488927","6","ginkgo","Good"
"92957","40.74483884","-74.00488826","6","Callery pear","Good"
"246048","40.72497563","-74.0048875","3","sweetgum","Poor"
"101370","40.71491539","-74.00488745","6","Callery pear","Good"
"389995","40.73869976","-74.0048831","7","ginkgo","Fair"
"12884","40.73134588","-74.0048825","15","Sophora","Fair"
"302108","40.73492448","-74.00488202","13","honeylocust","Good"
"173626","40.73593406","-74.00488158","17","ginkgo","Good"
"13068","40.7318718","-74.00488108","9","American elm","Fair"
"56974","40.74470484","-74.00488096","5","littleleaf linden","Good"
"71233","40.72787593","-74.00487948","8","Chinese elm","Good"
"112984","40.74652804","-74.00487802","15","honeylocust","Good"
"276055","40.70703418","-74.00487785","5","honeylocust","Good"
"123632","40.7471638","-74.00487662","12","Callery pear","Good"
"229358","40.7297478","-74.00487649","2","maple","Poor"
"123796","40.74891153","-74.00487297","7","pin oak","Good"
"112836","40.74558953","-74.00487059","19","London planetree","Fair"
"375888","40.73816865","-74.00486948","4","sweetgum","Good"
"120708","40.74689814","-74.00486828","12","honeylocust","Good"
"416143","40.71065916","-74.00486684","6","ginkgo","Fair"
"101369","40.71490522","-74.00486604","5","Callery pear","Good"
"433031","40.7264085","-74.004866","9","honeylocust","Good"
"302107","40.73485745","-74.00486273","10","honeylocust","Good"
"262365","40.73193754","-74.00486161","11","ginkgo","Good"
"120806","40.74704864","-74.00485946","8","honeylocust","Good"
"12885","40.73129961","-74.0048559","10","littleleaf linden","Poor"
"262315","40.73258034","-74.00485572","22","Sophora","Good"
"277298","40.70864685","-74.0048515","13","ginkgo","Good"
"13408","40.73459599","-74.00485062","9","green ash","Fair"
"229359","40.72979823","-74.00484798","4","London planetree","Poor"
"302106","40.73480436","-74.00484745","6","Japanese zelkova","Good"
"268661","40.72236101","-74.00484729","20","London planetree","Good"
"17883","40.72552394","-74.00484532","3",,
"12996","40.73147313","-74.00484319","2","Norway maple","Fair"
"112849","40.7462298","-74.00484207","15","London planetree","Good"
"270719","40.73740879","-74.00484196","10","Callery pear","Good"
"277299","40.70858452","-74.00484181","3","littleleaf linden","Poor"
"101368","40.71489358","-74.00484156","8","Callery pear","Good"
"59615","40.75280926","-74.00484043","13","honeylocust","Good"
"34230","40.72963803","-74.00483852","6","katsura tree","Good"
"276243","40.70630754","-74.00483739","14","Japanese zelkova","Good"
"453029","40.72380823","-74.00483607","11","littleleaf linden","Good"
"92956","40.74481624","-74.00483459","11","honeylocust","Good"
"272235","40.72050719","-74.00483415","7","littleleaf linden","Good"
"120709","40.74694709","-74.00483253","11","honeylocust","Good"
"416259","40.71080337","-74.00482993","7","ginkgo","Good"
"13143","40.73267911","-74.0048294","16","Sophora","Fair"
"389996","40.7387001","-74.00482897","4","ginkgo","Good"
"112977","40.74632838","-74.00482713","0",,
"12886","40.7312478","-74.00482611","11","littleleaf linden","Fair"
"246393","40.72713576","-74.00482582","12","London planetree","Good"
"13298","40.73334242","-74.00482356","10","honeylocust","Good"
"13280","40.73513865","-74.00482276","10","honeylocust","Good"
"272455","40.73663022","-74.00482161","11","ginkgo","Good"
"12892","40.73325577","-74.00482132","8","ginkgo","Good"
"123752","40.74804731","-74.00482123","4","American linden","Poor"
"276183","40.70649632","-74.00481602","10","Japanese zelkova","Fair"
"123633","40.74713834","-74.00481594","11","Callery pear","Good"
"192811","40.73987972","-74.00481388","5","pin oak","Good"
"49024","40.73878617","-74.00481345","8","honeylocust","Good"
"277300","40.70859806","-74.00481253","3","Japanese tree lilac","Good"
"453028","40.72387399","-74.00481034","14","American elm","Good"
"159561","40.74876831","-74.00480972","10","pin oak","Good"
"129920","40.73097417","-74.00480847","7","ginkgo","Good"
"276056","40.70707763","-74.00480805","5","honeylocust","Good"
"13279","40.73506987","-74.00480569","2","Kentucky coffeetree","Good"
"126260","40.75169859","-74.0048037","2","Japanese zelkova","Good"
"211494","40.72901375","-74.00480143","3",,
"433032","40.72640234","-74.00479938","17","Sophora","Good"
"229360","40.72988496","-74.00479894","3","honeylocust","Fair"
"270467","40.73808978","-74.00479843","3","Callery pear","Good"
"101367","40.71487177","-74.00479567","7","Callery pear","Good"
"270899","40.73535791","-74.00479497","10","ginkgo","Fair"
"173466","40.7360497","-74.00479393","10","green ash","Good"
"272409","40.71909497","-74.00479255","4","Japanese zelkova","Good"
"416144","40.71058726","-74.00479095","6","ginkgo","Fair"
"123795","40.74887687","-74.00479094","7","pin oak","Good"
"13276","40.73161461","-74.00479031","11","Sophora","Good"
"173627","40.73594672","-74.00478998","6","ginkgo","Fair"
"260418","40.73768485","-74.00478956","8","ash","Good"
"375887","40.73816856","-74.00478938","4","Japanese maple","Fair"
"446508","40.73401001","-74.00478919","8","ginkgo","Fair"
"277302","40.70851838","-74.00478898","0",,
"71176","40.72775136","-74.00478855","8","green ash","Fair"
"453027","40.7239416","-74.00478388","7","Callery pear","Good"
"101366","40.7148616","-74.00477425","6","Callery pear","Good"
"276242","40.7063464","-74.00477292","13","Chinese elm","Good"
"12995","40.73134722","-74.00477144","12","ginkgo","Good"
"246084","40.72441209","-74.00477138","17","American elm","Fair"
"277301","40.70854646","-74.00477131","15","ginkgo","Good"
"293554","40.7339276","-74.00477097","9","ginkgo","Poor"
"12887","40.73114872","-74.00476914","11","American linden","Fair"
"71234","40.72786513","-74.00476854","14","Chinese elm","Good"
"13069","40.73190769","-74.00476706","15","honeylocust","Fair"
"272234","40.72047625","-74.00476684","5","littleleaf linden","Fair"
"13278","40.73490427","-74.00476461","9","honeylocust","Fair"
"276182","40.7064502","-74.00476369","13","Japanese zelkova","Good"
"112985","40.7466861","-74.00476166","12","honeylocust","Fair"
"13286","40.73450315","-74.00476157","10","ginkgo","Good"
"246083","40.72448302","-74.00476112","3",,
"262314","40.7326106","-74.00475972","18","Callery pear","Good"
"112835","40.74554234","-74.00475809","18","London planetree","Poor"
"416260","40.71073655","-74.00475726","9","ginkgo","Good"
"416670","40.70958408","-74.0047569","11","Callery pear","Good"
"126261","40.75176453","-74.00475467","3","Japanese zelkova","Good"
"271947","40.72104624","-74.00475439","8","honeylocust","Good"
"246082","40.72454359","-74.00475235","12","American elm","Fair"
"101365","40.71484996","-74.00474977","7","Callery pear","Good"
"57052","40.74235892","-74.0047497","7","pin oak","Good"
"272408","40.71915341","-74.00474668","8","Japanese zelkova","Good"
"13277","40.73482497","-74.00474493","7","Callery pear","Good"
"112850","40.74618784","-74.00474474","12","Japanese zelkova","Good"
"246081","40.72461234","-74.0047424","12","American elm","Fair"
"13285","40.73443556","-74.00474227","12","ginkgo","Good"
"453026","40.7240484","-74.00474209","5","Callery pear","Fair"
"17922","40.72701737","-74.00474179","3","honeylocust","Fair"
"13297","40.73335526","-74.00474156","10","honeylocust","Good"
"229361","40.72998834","-74.00474049","5","honeylocust","Good"
"112976","40.74629126","-74.00473865","15","London planetree","Good"
"34229","40.72966917","-74.00473831","4","katsura tree","Good"
"276057","40.70712107","-74.00473825","5","honeylocust","Good"
"126195","40.75046861","-74.00473558","6","Japanese zelkova","Poor"
"262366","40.73197868","-74.00473522","12","Sophora","Good"
"272357","40.73673425","-74.00473469","8","honeylocust","Good"
"433033","40.72639628","-74.00473384","8","Callery pear","Good"
"522642","40.7572104","-74.00473358","0",,
"246080","40.72467946","-74.00473269","14","American elm","Fair"
"17884","40.72551368","-74.00473067","3","London planetree","Poor"
"211767","40.72896336","-74.00472657","8","ginkgo","Poor"
"11511","40.71333484","-74.00472302","7","honeylocust","Fair"
"13284","40.73436797","-74.00472298","5","ginkgo","Good"
"246079","40.72474876","-74.00472267","13","American elm","Good"
"59620","40.7522293","-74.00472225","14","honeylocust","Good"
"211495","40.7290384","-74.00472191","11","honeylocust","Good"
"453025","40.72410365","-74.00472047","11","Callery pear","Good"
"12888","40.73106121","-74.00471883","12","littleleaf linden","Fair"
"12994","40.73125253","-74.00471748","9","eastern redcedar","Good"
"277303","40.70847845","-74.00471698","3","Japanese tree lilac","Good"
"123794","40.74884488","-74.00471522","6","pin oak","Good"
"59616","40.75275601","-74.00471418","15","honeylocust","Good"
"276181","40.70640616","-74.00471371","13","Japanese zelkova","Good"
"13092","40.73156992","-74.00471179","14","littleleaf linden","Good"
"13577","40.73528227","-74.0047114","6","American linden","Fair"
"229362","40.73004633","-74.0047077","3","honeylocust","Fair"
"270900","40.73537071","-74.00470635","17","Sophora","Good"
"173628","40.7359584","-74.00470549","9","honeylocust","Fair"
"49023","40.73878594","-74.00470519","7","honeylocust","Good"
"416145","40.71050209","-74.00470104","0",,
"272407","40.71921373","-74.00469933","7","Japanese zelkova","Good"
"126194","40.75045217","-74.0046964","6","Japanese zelkova","Good"
"13283","40.73427248","-74.00469572","10","ginkgo","Good"
"192810","40.73982905","-74.00469567","4","Callery pear","Good"
"260417","40.73776829","-74.00469464","10","Sophora","Good"
"271946","40.72112137","-74.00469457","10","honeylocust","Good"
"13144","40.73272167","-74.00469323","11","ginkgo","Fair"
"416261","40.71067692","-74.0046924","7","ginkgo","Poor"
"112986","40.74678142","-74.00469148","9","honeylocust","Good"
"101364","40.71482088","-74.00468858","7","Callery pear","Good"
"389997","40.73870097","-74.00468824","4","Japanese zelkova","Good"
"12993","40.73119864","-74.00468677","3","pagoda dogwood","Fair"
"522641","40.75727998","-74.00468426","9","honeylocust","Good"
"13275","40.73164972","-74.00467859","13","English oak","Good"
"246050","40.72503928","-74.00467655","14","green ash","Fair"
"13282","40.73420435","-74.00467627","14","ginkgo","Good"
"268671","40.72288429","-74.00467456","9","honeylocust","Poor"
"34228","40.72968993","-74.00467151","4","katsura tree","Good"
"12891","40.73327912","-74.00466849","7","Japanese tree lilac","Fair"
"246051","40.72510861","-74.00466691","10","Callery pear","Fair"
"101363","40.71480925","-74.00466411","8","Callery pear","Good"
"375824","40.73747971","-74.00466194","10","American elm","Fair"
"13070","40.73194085","-74.0046617","7","ginkgo","Good"
"71177","40.72773979","-74.00466028","9","honeylocust","Fair"
"112851","40.7461513","-74.00465996","11","Japanese zelkova","Good"
"229363","40.73013105","-74.0046598","5","Japanese zelkova","Good"
"112975","40.74625811","-74.00465965","14","London planetree","Good"
"57051","40.7423202","-74.00465744","7","pin oak","Good"
"276058","40.70717147","-74.00465728","6","honeylocust","Good"
"71235","40.72785412","-74.00465545","19","northern red oak","Good"
"13281","40.73412978","-74.00465498","2","ginkgo","Good"
"270466","40.73808944","-74.00465481","13","London planetree","Good"
"272406","40.71927312","-74.00465271","10","Japanese zelkova","Good"
"262313","40.73264464","-74.00465172","11","ginkgo","Good"
"416671","40.7096831","-74.00465165","8","ginkgo","Good"
"59619","40.75232628","-74.00465155","6","honeylocust","Good"
"17923","40.72700855","-74.00465089","10","Sophora","Fair"
"123643","40.74719892","-74.00465019","14",,
"13578","40.73529184","-74.00464915","7","ginkgo","Fair"
"192915","40.74054462","-74.00464874","7","Callery pear","Good"
"522640","40.75733072","-74.00464829","8","pin oak","Good"
"246052","40.72524372","-74.00464813","3","honeylocust","Good"
"375886","40.7381684","-74.00464648","7","Callery pear","Good"
"12992","40.73112258","-74.00464344","9","flowering dogwood","Good"
"173467","40.73607085","-74.00464238","6","Sophora","Good"
"260416","40.73781437","-74.00464223","4","Japanese zelkova","Good"
"12826","40.73449948","-74.00463947","13","honeylocust","Good"
"246392","40.72711813","-74.00463746","22","Sophora","Good"
"211691","40.72957256","-74.0046361","9","honeylocust","Good"
"123793","40.74881075","-74.00463446","5","pin oak","Good"
"112834","40.74548958","-74.00463232","3","silver maple","Good"
"48931","40.74172607","-74.00463229","6","Japanese zelkova","Good"
"272456","40.73665849","-74.00462959","16","willow oak","Good"
"92955","40.74472982","-74.00462937","2","black oak","Good"
"246053","40.72538648","-74.00462829","3","honeylocust","Good"
"262367","40.73201388","-74.00462708","8","ginkgo","Good"
"416262","40.71061137","-74.00462111","9","ginkgo","Poor"
"229364","40.73020064","-74.00462045","3",,
"270901","40.7353833","-74.00461914","12","ginkgo","Good"
"48884","40.74071809","-74.00461819","4","honeylocust","Good"
"268662","40.72258493","-74.00461556","9","ginkgo","Poor"
"13195","40.73472071","-74.00461431","3","golden raintree","Good"
"11512","40.71328499","-74.00461342","7","honeylocust","Poor"
"13296","40.73337606","-74.00460868","7","Callery pear","Fair"
"375825","40.73748073","-74.00460855","9","littleleaf linden","Fair"
"416146","40.7104135","-74.00460753","3","American linden","Fair"
"12825","40.73437538","-74.00460704","20","willow oak","Good"
"389998","40.73870148","-74.00460669","4","ginkgo","Good"
"13071","40.73195848","-74.00460569","4","American linden","Fair"
"272405","40.71933345","-74.00460536","8","Japanese zelkova","Good"
"522639","40.75739209","-74.00460479","8","pin oak","Good"
"126193","40.75041346","-74.00460412","3","hardy rubber tree","Poor"
"271562","40.72371444","-74.00460005","11","American elm","Fair"
"159066","40.72440868","-74.00459636","14","Siberian elm","Good"
"162400","40.72246475","-74.00459454","2","Japanese zelkova","Good"
"57031","40.74394861","-74.00459077","3","pin oak","Good"
"34227","40.72971504","-74.00459068","5","ginkgo","Good"
"211768","40.72900592","-74.00458963","3","ginkgo","Good"
"277304","40.70831755","-74.00458845","9","red maple","Good"
"432855","40.72858121","-74.00458833","3","sweetgum","Fair"
"59617","40.75270276","-74.00458792","13","honeylocust","Good"
"277305","40.70826413","-74.00458588","4","silver linden","Good"
"192916","40.74051818","-74.00458549","8","Callery pear","Good"
"262312","40.73266555","-74.00458538","4","golden raintree","Good"
"59618","40.75242231","-74.00458155","8","honeylocust","Fair"
"112852","40.74611746","-74.00458147","15",,
"12824","40.734272","-74.00458002","6","littleleaf linden","Fair"
"276059","40.70722012","-74.00457911","6","honeylocust","Good"
"260350","40.73763138","-74.00457615","4","ginkgo","Good"
"272086","40.71902557","-74.00457551","4","black cherry","Poor"
"192809","40.73977703","-74.00457433","6","Callery pear","Good"
"13579","40.73530338","-74.00457418","9","ginkgo","Good"
"123644","40.7473045","-74.0045731","3","swamp white oak","Good"
"101362","40.71476563","-74.00457232","9","Callery pear","Fair"
"123678","40.74776075","-74.00457149","4","honeylocust","Good"
"159067","40.7244756","-74.00456939","5","magnolia","Good"
"13045","40.73381734","-74.00456678","4","honeylocust","Fair"
"522638","40.75745056","-74.00456334","8","pin oak","Fair"
"17924","40.727","-74.00456285","4","cherry","Fair"
"12890","40.73329534","-74.00456236","7","silver linden","Fair"
"416672","40.70976804","-74.00456138","14","ginkgo","Good"
"211496","40.72908852","-74.00456018","16","honeylocust","Good"
"123792","40.74877876","-74.00455874","4","pin oak","Good"
"272404","40.7193933","-74.00455838","5","Japanese zelkova","Good"
"13145","40.73276423","-74.00455706","20","ginkgo","Fair"
"271563","40.7237673","-74.00455601","9","honeylocust","Good"
"71178","40.72773022","-74.00455423","7","honeylocust","Fair"
"375885","40.7381683","-74.0045541","15","honeylocust","Good"
"48932","40.74183692","-74.00455282","5","Japanese zelkova","Good"
"260415","40.73789408","-74.00455157","3","ginkgo","Poor"
"12998","40.73463184","-74.00454928","13","London planetree","Fair"
"101361","40.714754","-74.00454785","6","Callery pear","Good"
"13274","40.73169165","-74.00454521","19","American elm","Good"
"416147","40.71035444","-74.00454518","3","American linden","Fair"
"12816","40.73093719","-74.00454322","18","honeylocust","Fair"
"159068","40.7245433","-74.0045421","10","Siberian elm","Good"
"159562","40.74865374","-74.00454165","3","honeylocust","Fair"
"270465","40.73808918","-74.0045415","9","littleleaf linden","Good"
"433034","40.7263783","-74.00453936","11","honeylocust","Good"
"48883","40.74068491","-74.00453922","4","honeylocust","Good"
"277307","40.70820456","-74.00453829","4","silver linden","Fair"
"123645","40.74735297","-74.00453771","3","swamp white oak","Good"
"416167","40.7100317","-74.00453644","4","pin oak","Good"
"211690","40.72960397","-74.00453604","13","honeylocust","Good"
"13046","40.73370582","-74.00453455","6","ginkgo","Fair"
"126192","40.75038244","-74.00453017","2","hardy rubber tree","Good"
"416263","40.71052679","-74.00452912","2","ginkgo","Good"
"162399","40.72254326","-74.00452689","12","Japanese zelkova","Good"
"389999","40.73870198","-74.00452514","7","green ash","Good"
"158985","40.7239773","-74.00452114","9","pin oak","Good"
"112833","40.74544266","-74.00452044","4","red maple","Good"
"277306","40.70823218","-74.00452025","10","red maple","Good"
"375826","40.73748245","-74.00451909","7","littleleaf linden","Good"
"270902","40.73539784","-74.00451846","12","honeylocust","Fair"
"13047","40.73364792","-74.00451781","8","ginkgo","Good"
"522637","40.75751531","-74.00451744","8","pin oak","Good"
"262368","40.73204972","-74.00451694","11","Sophora","Good"
"61934","40.752089","-74.00451593","2","honeylocust","Good"
"159069","40.72461022","-74.00451513","0",,
"246391","40.72710667","-74.004515","14","London planetree","Good"
"48933","40.74189042","-74.00451447","6","Japanese zelkova","Good"
"260351","40.73768543","-74.00451269","4","Sophora","Good"
"271564","40.72382015","-74.00451197","11","American elm","Poor"
"192917","40.74048646","-74.00450959","8","Callery pear","Good"
"123677","40.74773386","-74.00450774","4","honeylocust","Good"
"112853","40.74608444","-74.00450486","14","Japanese zelkova","Good"
"192808","40.73974712","-74.00450454","5","Callery pear","Good"
"211769","40.7290325","-74.00450412","3","ginkgo","Good"
"276060","40.70726704","-74.00450373","8","Callery pear","Good"
"13048","40.73359323","-74.00450201","2","ginkgo","Good"
"101360","40.71473219","-74.00450195","6","Callery pear","Good"
"71236","40.72783907","-74.00450084","5","northern red oak","Good"
"277309","40.70815437","-74.0044982","4","silver linden","Fair"
"13072","40.73199248","-74.00449767","19","American elm","Good"
"260414","40.73794223","-74.00449679","5","pin oak","Good"
"12835","40.73099946","-74.00449641","14","black locust","Fair"
"272457","40.7366782","-74.00449568","14","willow oak","Good"
"416673","40.70982993","-74.0044956","8","honeylocust","Good"
"57032","40.74390819","-74.0044948","3","pin oak","Good"
"131449","40.75718888","-74.00449268","5","honeylocust","Good"
"268704","40.72349996","-74.0044903","6","black oak","Good"
"159070","40.72467556","-74.0044888","11","Siberian elm","Good"
"13580","40.73531657","-74.00448841","13","Sophora","Good"
"416148","40.71030051","-74.00448826","3","London planetree","Good"
"12999","40.73464151","-74.0044878","7","northern red oak","Good"
"112974","40.74618599","-74.00448774","10","London planetree","Fair"
"113027","40.74688973","-74.00448554","11","Sophora","Good"
"123646","40.74742497","-74.00448516","3","swamp white oak","Good"
"277308","40.70818761","-74.00448465","2","Japanese tree lilac","Good"
"260231","40.73758589","-74.00448462","5","ash","Good"
"272356","40.73677172","-74.00448254","15","willow oak","Good"
"416264","40.71048387","-74.00448244","4","ginkgo","Fair"
"13194","40.73474005","-74.00448104","3","Japanese tree lilac","Good"
"101359","40.71472201","-74.00448054","3","Callery pear","Good"
"123791","40.74874517","-74.00447924","4","pin oak","Good"
"13049","40.7335112","-74.0044783","7","ginkgo","Fair"
"522636","40.75757571","-74.00447463","9","pin oak","Good"
"61935","40.75214805","-74.00447287","3","honeylocust","Fair"
"173629","40.73599068","-74.00447188","14","honeylocust","Good"
"211497","40.72911711","-74.00446796","12","honeylocust","Good"
"271565","40.72387533","-74.004466","14","tree of heaven","Good"
"277710","40.71143119","-74.00446312","12","honeylocust","Good"
"12934","40.73109135","-74.00446266","10","Callery pear","Good"
"159071","40.72474221","-74.00446194","0",,
"34087","40.73047391","-74.0044615","5","honeylocust","Good"
"13093","40.73164841","-74.00446006","2","pagoda dogwood","Fair"
"101358","40.71471037","-74.00445606","9","Callery pear","Good"
"277310","40.7081468","-74.00445206","4","silver linden","Good"
"270464","40.73808897","-74.00445201","20","American elm","Good"
"48934","40.74197958","-74.00445055","6","Japanese zelkova","Good"
"13146","40.73279762","-74.00445026","14","Sophora","Fair"
