"tree_id","latitude","longitude","tree_dbh","spc_common","health"
"46072","40.70176712","-73.99385817","11","honeylocust","Good"
"17889","40.72574495","-74.00722894","13","cherry","Fair"
"29944","40.73821062","-73.9948922","9","honeylocust","Good"
"44351","40.73682822","-73.98154226","6","ginkgo","Fair"
"48936","40.73951135","-74.00654045","7","Callery pear","Good"
"43731","40.73663373","-73.98674182","8","Callery pear","Good"
"27108","40.72793285","-74.00161109","15","Callery pear","Poor"
"30668","40.73130135","-73.99241246","5","Callery pear","Fair"
"35784","40.73337615","-73.9816038","5","Callery pear","Good"
"48902","40.74107155","-74.00365762","12","honeylocust","Good"
"13496","40.73596687","-74.00187124","7","Callery pear","Fair"
"30512","40.7309426","-73.99342107","11","Callery pear","Fair"
"48928","40.74091885","-74.00881901","12","Callery pear","Good"
"45999","40.70258213","-73.99032026","6","Callery pear","Fair"
"43730","40.73669743","-73.98669566","7","Callery pear","Good"
"43732","40.73658541","-73.98677683","8","Callery pear","Good"
"36630","40.74244936","-73.98672173","7","Callery pear","Poor"
"46074","40.70172767","-73.99372277","8","honeylocust","Good"
"46076","40.70168762","-73.99358535","12","honeylocust","Good"
"33840","40.72761721","-73.99445889","10","Callery pear","Good"
"33842","40.72743985","-73.99410231","9","Callery pear","Good"
"30604","40.73116511","-73.99523883","7","ginkgo","Good"
"27142","40.72875741","-73.99827344","16","honeylocust","Good"
"35314","40.74183152","-74.0008504","9","honeylocust","Good"
"44360","40.73599886","-73.98392172","11","honeylocust","Good"
"48907","40.74087156","-74.0031853","3","honeylocust","Good"
"43741","40.73659023","-73.98695102","4","American linden","Good"
"35821","40.73998997","-74.00081889","2","ginkgo","Good"
"35822","40.73994652","-74.00071604","7","honeylocust","Good"
"44350","40.7367685","-73.98158521","9","ginkgo","Good"
"44273","40.73529194","-73.98251896","7","ginkgo","Good"
"35826","40.73976182","-74.0002788","7","honeylocust","Good"
"27021","40.73986346","-73.99701279","8","Callery pear","Good"
"45873","40.70252862","-73.98885029","7","Callery pear","Fair"
"33916","40.72663168","-73.99185463","19","honeylocust","Good"
"48909","40.74075968","-74.00292107","3","honeylocust","Good"
"35820","40.74009178","-74.00105991","4","honeylocust","Good"
"29939","40.73778199","-73.99387029","2","honeylocust","Good"
"35382","40.73254587","-73.97461571","9","honeylocust","Good"
"35818","40.74028208","-74.00151041","7","honeylocust","Good"
"44163","40.74223667","-74.00262435","6","honeylocust","Good"
"27144","40.72852666","-73.99846815","17","honeylocust","Fair"
"35875","40.73736497","-73.98436278","13","honeylocust","Good"
"33875","40.72720295","-73.99192845","5","honeylocust","Good"
"30605","40.73108354","-73.9953069","10","ginkgo","Good"
"27147","40.72830237","-73.9986574","13","honeylocust","Fair"
"27180","40.71783939","-74.00308689","5","honeylocust","Good"
"12679","40.73228567","-74.00342515","3","river birch","Good"
"34212","40.7249412","-73.99319438","2","red maple","Fair"
"35823","40.73990841","-74.00062582","6","ginkgo","Good"
"44162","40.74234187","-74.00287364","5",,
"35497","40.72939681","-73.97483695","12","Callery pear","Good"
"30406","40.73269912","-73.99571771","12","ginkgo","Good"
"33839","40.72764714","-73.99451938","7","American linden","Good"
"35847","40.73986598","-74.00082106","3","American linden","Poor"
"44284","40.73466192","-73.98102499","7","ginkgo","Good"
"35830","40.73960563","-73.99990907","4","London planetree","Poor"
"35853","40.74012634","-74.00144","7","ginkgo","Good"
"49026","40.73878661","-74.00502202","3","honeylocust","Good"
"44627","40.73597027","-73.98506395","10","honeylocust","Good"
"44628","40.73592269","-73.98509846","8","honeylocust","Good"
"44429","40.73496486","-73.98147992","2","ginkgo","Good"
"30492","40.73318971","-73.99555146","9","ginkgo","Poor"
"27133","40.71781178","-74.00272054","8","Callery pear","Good"
"25201","40.73905216","-73.99508476","5",,
"48897","40.74130865","-74.0042176","10","Japanese zelkova","Good"
"30656","40.72528272","-73.99556262","4","Japanese zelkova","Good"
"30490","40.73296914","-73.99571456","4","northern red oak","Good"
"49021","40.73878507","-74.00429779","7",,
"27781","40.7381144","-73.98678068","4","London planetree","Good"
"44170","40.74180481","-74.00167158","16","London planetree","Good"
"27189","40.72836133","-74.00180321","18","London planetree","Good"
"44432","40.73516688","-73.98195609","0",,
"27785","40.73845662","-73.98653171","32","willow oak","Good"
"27110","40.7280755","-74.00189972","16","London planetree","Fair"
"30432","40.73513238","-73.99781297","21","London planetree","Good"
"33925","40.73034642","-73.98985416","12","honeylocust","Good"
"28489","40.73687472","-73.992854","3","honeylocust","Good"
"13170","40.73019241","-74.00596135","7","ginkgo","Good"
"11691","40.71581264","-74.00338245","3","ginkgo","Good"
"27009","40.74026593","-73.99796551","4","honeylocust","Good"
"44166","40.7421131","-74.00233151","10","honeylocust","Good"
"27190","40.72853847","-74.00165167","17","London planetree","Poor"
"27137","40.72913321","-73.99795633","16","honeylocust","Fair"
"27194","40.7288679","-74.00136986","19","London planetree","Good"
"44238","40.74297303","-74.00372627","8","honeylocust","Good"
"27008","40.74029125","-73.99802545","4","honeylocust","Good"
"35832","40.73949369","-73.99964407","11","ginkgo","Good"
"35871","40.73757932","-73.98516434","11","Callery pear","Good"
"29938","40.73773427","-73.99375653","4","Callery pear","Good"
"49225","40.73690452","-73.99599407","13","Callery pear","Good"
"48908","40.74083658","-74.00310269","3","honeylocust","Good"
"48912","40.74062698","-74.00260767","3","honeylocust","Good"
"35833","40.73945397","-73.99955006","11","ginkgo","Good"
"44164","40.74218474","-74.00250128","5","honeylocust","Good"
"30494","40.73329497","-73.99547363","9","ginkgo","Good"
"35344","40.74007024","-73.99904825","4","Callery pear","Good"
"35843","40.73950386","-73.99996023","9","ginkgo","Good"
"35825","40.73976448","-74.00028511","9","honeylocust","Good"
"44156","40.74266224","-74.00363289","6","honeylocust","Good"
"27146","40.72841902","-73.99855897","14","honeylocust","Good"
"44382","40.73684491","-73.98178544","6","ginkgo","Fair"
"48919","40.74099481","-74.00318829","5","honeylocust","Good"
"48921","40.74105574","-74.00333286","3","honeylocust","Fair"
"35856","40.73932857","-74.0013261","25","American linden","Good"
"44352","40.73696668","-73.98144268","7","ginkgo","Good"
"49232","40.73594125","-73.99548632","9","honeylocust","Good"
"27408","40.71928536","-74.00590099","9","ginkgo","Good"
"27138","40.72908563","-73.99799648","17","honeylocust","Good"
"29946","40.73851811","-73.99562531","3","honeylocust","Good"
"30479","40.73175877","-73.99892676","4","willow oak","Fair"
"35841","40.73943956","-73.9998074","10","London planetree","Fair"
"44383","40.73677533","-73.98183627","6","ginkgo","Good"
"44647","40.73592582","-73.98192367","10","London planetree","Fair"
"44025","40.74159066","-74.00262826","6","American linden","Good"
"27181","40.7294918","-73.9978509","6","honeylocust","Good"
"57066","40.74260085","-74.00703986","5","Japanese zelkova","Good"
"44625","40.73611206","-73.98496111","11","honeylocust","Good"
"27184","40.72970183","-73.99767452","8","honeylocust","Good"
"27139","40.72904637","-73.99802961","2","honeylocust","Good"
"27039","40.71228465","-74.00887305","4","ginkgo","Good"
"49023","40.73878594","-74.00470519","7","honeylocust","Good"
"30408","40.73260503","-73.99549625","9","ginkgo","Good"
"44379","40.73707596","-73.98161665","14","honeylocust","Good"
"27182","40.72953807","-73.99781205","6","honeylocust","Good"
"35805","40.74010904","-73.99940847","10","honeylocust","Good"
"49273","40.73388288","-74.00030628","9","ginkgo","Good"
"49028","40.73878709","-74.00524936","9","honeylocust","Good"
"44380","40.73699126","-73.98167852","9","honeylocust","Fair"
"30409","40.73256394","-73.99539954","10","ginkgo","Good"
"48899","40.74120746","-74.0039786","3","honeylocust","Good"
"25199","40.73872192","-73.99429973","4","American linden","Fair"
"27141","40.72881007","-73.998229","12","honeylocust","Good"
"29945","40.73838478","-73.99530742","16","honeylocust","Good"
"49024","40.73878617","-74.00481345","8","honeylocust","Good"
"30407","40.73265857","-73.99562226","12","ginkgo","Good"
"44430","40.73501968","-73.98160913","12","ginkgo","Good"
"27400","40.72861643","-73.99996358","3","ginkgo","Good"
"49274","40.73383997","-74.000294","8","ginkgo","Good"
"30372","40.73096727","-73.99435189","5","honeylocust","Fair"
"27038","40.71231989","-74.0089479","4","ginkgo","Good"
"27040","40.7122523","-74.00880434","3","ginkgo","Good"
"48917","40.74093416","-74.00304435","5","honeylocust","Good"
"30667","40.73126403","-73.99232415","7","ginkgo","Fair"
"49098","40.73878713","-74.00599421","8","ginkgo","Good"
"49025","40.7387864","-74.00492098","6","honeylocust","Good"
"48920","40.74102514","-74.00326026","5","honeylocust","Good"
"34287","40.73000233","-74.00127228","7","honeylocust","Fair"
"45830","40.70259959","-73.99082712","6","pin oak","Good"
"44077","40.74240914","-74.00414915","8","honeylocust","Good"
"44078","40.7424599","-74.00413419","10","honeylocust","Good"
"35803","40.73998196","-73.99910663","6","honeylocust","Good"
"35804","40.74006118","-73.99929481","2","honeylocust","Good"
"49275","40.73378231","-74.0002775","9","ginkgo","Good"
"35768","40.73769319","-73.98457934","13","honeylocust","Good"
"49230","40.73626255","-73.99624853","11","honeylocust","Good"
"49096","40.73878723","-74.00616345","6","ginkgo","Good"
"30478","40.73142346","-73.99921126","15","honeylocust","Good"
"48323","40.73310439","-73.982495","0",,
"27196","40.72903492","-74.00122698","4","Japanese zelkova","Good"
"37884","40.73656424","-73.98937078","5","Sophora","Fair"
"33774","40.73126361","-73.99172027","14","Sophora","Fair"
"35362","40.74021457","-73.99859552","10","ginkgo","Good"
"13500","40.73616582","-74.00192851","10","Callery pear","Good"
"13268","40.72967192","-74.00378561","4","honeylocust","Good"
"27425","40.7296591","-73.99975623","6","ginkgo","Good"
"31983","40.73788612","-73.98840988","4","Japanese zelkova","Fair"
"27261","40.73009638","-73.99830109","4","honeylocust","Good"
"48916","40.74090356","-74.00297175","4","honeylocust","Good"
"30461","40.7319379","-73.99544796","4","Sophora","Good"
"33869","40.73091732","-73.99061591","17","Sophora","Good"
"27193","40.72881775","-74.00141276","17","honeylocust","Fair"
"12808","40.73225993","-74.00192698","15","Sophora","Good"
"35872","40.7375006","-73.98522102","20","Sophora","Good"
"44276","40.7351341","-73.98214467","15","Callery pear","Good"
"44279","40.73494167","-73.98168834","14","Callery pear","Good"
"35870","40.73769175","-73.9850834","13","Callery pear","Good"
"57065","40.74265104","-74.00715924","6","Japanese zelkova","Good"
"30666","40.73122538","-73.99223267","5","ginkgo","Fair"
"49099","40.73878707","-74.00588595","7","ginkgo","Good"
"27020","40.73988718","-73.99706894","5","honeylocust","Good"
"44435","40.73532148","-73.98225011","5","silver linden","Fair"
"35862","40.73889306","-74.00029267","6","Callery pear","Good"
"49051","40.73971945","-74.00543754","5","Callery pear","Good"
"30214","40.73645156","-73.99449094","15","Callery pear","Good"
"27200","40.73008264","-73.99778924","6","honeylocust","Good"
"48924","40.74117085","-74.00874939","14","Callery pear","Good"
"44381","40.73690585","-73.98174092","16","honeylocust","Good"
"27183","40.72958479","-73.99777281","7","honeylocust","Good"
"48918","40.74096528","-74.00311821","5","honeylocust","Good"
"49236","40.73578611","-73.99511832","5","ginkgo","Good"
"27780","40.73804883","-73.98682838","11","ginkgo","Good"
"44288","40.73744113","-73.98371947","11","Sophora","Fair"
"44076","40.74238164","-74.00417235","10","honeylocust","Good"
"34284","40.72984385","-74.00156823","5","honeylocust","Fair"
"27263","40.72992693","-73.9984509","4","honeylocust","Good"
"35345","40.74003571","-73.99896696","10","Sophora","Good"
"17831","40.72662166","-74.00716375","2",,
"34086","40.73510963","-73.99414279","8","Sophora","Good"
"37891","40.73684371","-73.99003929","6","Sophora","Good"
"44292","40.73726869","-73.98330962","18","Sophora","Fair"
"35332","40.74098597","-74.00120468","11","Sophora","Fair"
"35339","40.74045559","-73.99995568","12","Sophora","Good"
"27527","40.72940683","-74.00212478","3","Japanese zelkova","Good"
"30475","40.73110522","-73.99948128","3","green ash","Fair"
"35340","40.74033597","-73.999674","8","honeylocust","Good"
"13280","40.73513865","-74.00482276","10","honeylocust","Good"
"44566","40.735612","-73.98145679","3","American linden","Good"
"53172","40.7432844","-74.00722856","6","Japanese zelkova","Good"
"30603","40.72603589","-73.9949895","15","Sophora","Good"
"37889","40.7367636","-73.98984765","6","Sophora","Good"
"49100","40.73878702","-74.00580476","13","honeylocust","Good"
"41480","40.74317158","-73.98580791","3","ginkgo","Good"
"33968","40.73053429","-74.00195326","7","honeylocust","Good"
"43727","40.73692338","-73.98653192","10","honeylocust","Good"
"43728","40.73686473","-73.98657442","7","honeylocust","Good"
"27265","40.72981214","-73.99855238","8","honeylocust","Good"
"34282","40.7297985","-74.00171692","5","Sophora","Poor"
"35335","40.7408586","-74.00090471","15","Sophora","Good"
"49029","40.73878733","-74.00535942","9","honeylocust","Good"
"44074","40.74233673","-74.00420426","9","honeylocust","Good"
"27037","40.71235483","-74.00902213","4","ginkgo","Good"
"30215","40.73635667","-73.99426633","11","honeylocust","Good"
"27022","40.73981761","-73.99690427","8","honeylocust","Good"
"27143","40.72858787","-73.9984165","16","honeylocust","Fair"
"27145","40.72847238","-73.99851395","13","honeylocust","Fair"
"30481","40.73192527","-73.99878548","9","crab apple","Good"
"27531","40.72930836","-74.00220815","3","Japanese zelkova","Fair"
"49027","40.73878686","-74.00513894","8","honeylocust","Good"
"27185","40.7297578","-73.99762751","7","honeylocust","Good"
"49095","40.73878728","-74.00626304","6","honeylocust","Good"
"44225","40.7421478","-74.00215823","8","ginkgo","Good"
"27262","40.73004992","-73.99834216","4","honeylocust","Good"
"31981","40.73795654","-73.98857723","4","Japanese zelkova","Fair"
"35336","40.74080588","-74.00078057","6","Sophora","Good"
"27215","40.72856792","-73.99746235","2","cherry","Good"
"17887","40.72567449","-74.0052844","4","sugar maple","Fair"
"13362","40.73577375","-74.00192706","23","cherry","Fair"
"35361","40.74014715","-73.99864402","12","ginkgo","Good"
"49229","40.7363167","-73.99637699","12","ginkgo","Good"
"44224","40.74211136","-74.00207173","7","honeylocust","Good"
"13024","40.73255767","-74.00548185","8","green ash","Fair"
"35363","40.74030077","-73.9985335","11","ginkgo","Good"
"30661","40.73447435","-73.99878262","11","honeylocust","Good"
"41482","40.74322911","-73.98594506","3","ginkgo","Good"
"27260","40.73017678","-73.99823","4","honeylocust","Good"
"27186","40.72987576","-73.99752844","7","honeylocust","Good"
"44291","40.73729898","-73.98338161","12","Sophora","Good"
"30488","40.73269354","-73.99757101","11","pin oak","Fair"
"27129","40.71499263","-74.00646853","2","cherry","Good"
"102392","40.72693985","-73.98023559","0",,
"37887","40.73668428","-73.98965791","7","Sophora","Good"
"45788","40.70161921","-73.99469528","4","Sophora","Good"
"30213","40.73650833","-73.99462532","4","Japanese zelkova","Good"
"27528","40.72937122","-74.00214174","5","northern red oak","Good"
"13559","40.73523661","-74.00053313","10","green ash","Good"
"13560","40.73522438","-74.00061528","8","green ash","Good"
"44289","40.73739118","-73.98360075","2","Sophora","Good"
"44298","40.73691196","-73.98246181","14","Sophora","Good"
"44300","40.73678282","-73.9821549","16","Sophora","Good"
"35333","40.74094744","-74.00111393","14","Sophora","Good"
"33868","40.7310075","-73.9905942","17","Sophora","Good"
"43998","40.74157771","-74.00134171","7","honeylocust","Good"
"35767","40.73761268","-73.98438964","11","honeylocust","Good"
"27409","40.7193218","-74.00598079","8","ginkgo","Good"
"33867","40.73118353","-73.99055184","16","Sophora","Good"
"35873","40.73740767","-73.98528792","18","Sophora","Good"
"35337","40.74076146","-74.00067596","5","Sophora","Good"
"41481","40.74319942","-73.98587427","3","ginkgo","Good"
"17828","40.72659623","-74.00689378","3","honeylocust","Good"
"33777","40.73152299","-73.99150337","20","Sophora","Fair"
"37921","40.7369169","-73.99043387","5","Sophora","Poor"
"34223","40.72985184","-74.00415045","3","Kentucky coffeetree","Good"
"12990","40.73378605","-74.00187458","7","swamp white oak","Good"
"37888","40.73672394","-73.98975278","2",,
"12988","40.73376344","-74.00202613","5","swamp white oak","Good"
"27109","40.72796963","-74.00168552","17","Callery pear","Good"
"13597","40.73462059","-74.00138115","18","Sophora","Good"
"44299","40.7368446","-73.98230173","12","Sophora","Fair"
"37920","40.73698422","-73.99038512","7","Sophora","Good"
"44434","40.73526368","-73.98218424","7","silver linden","Fair"
"35276","40.74252165","-74.00034505","3",,
"28008","40.73265514","-73.98371163","11","Sophora","Fair"
"30400","40.73301314","-73.99832802","7","pin oak","Good"
"27201","40.73010497","-73.99783556","5","honeylocust","Good"
"35782","40.73373215","-73.98098712","8","ginkgo","Good"
"35854","40.74023924","-74.00170842","14","London planetree","Fair"
"28009","40.73270174","-73.98382206","16","Sophora","Good"
"27199","40.7299845","-73.99758565","5","honeylocust","Good"
"27474","40.71931822","-74.00611386","14","Sophora","Good"
"30433","40.73516978","-73.99790206","18","London planetree","Good"
"35842","40.7394741","-73.9998895","11","London planetree","Fair"
"44427","40.73473516","-73.98093853","19","London planetree","Good"
"27895","40.73410621","-73.98514246","0",,
"49927","40.73333599","-73.97648184","0",,
"45786","40.70176352","-73.99462574","4","Sophora","Good"
"27191","40.72863877","-74.00156587","18","London planetree","Good"
"35343","40.74010155","-73.99912198","12","willow oak","Good"
"30364","40.73145225","-74.00100065","12","American elm","Poor"
"44426","40.73464451","-73.98072487","14","London planetree","Good"
"33915","40.72678834","-73.99180074","22","London planetree","Fair"
"27264","40.72987045","-73.99850084","9","honeylocust","Good"
"30434","40.73522044","-73.99802274","18","London planetree","Good"
"44296","40.73706448","-73.9828243","4","Sophora","Fair"
"30360","40.73119809","-74.0011466","15","London planetree","Poor"
"48317","40.73285116","-73.9818932","8","ginkgo","Good"
"30607","40.73091068","-73.99545117","2","ginkgo","Good"
"53223","40.74481231","-74.00612375","4","London planetree","Good"
"44433","40.73523939","-73.98205662","21","London planetree","Fair"
"30391","40.73084925","-73.9998263","4","dawn redwood","Fair"
"27426","40.72973344","-73.99969339","11","London planetree","Fair"
"30606","40.73100105","-73.99537575","9","ginkgo","Good"
"12989","40.73377686","-74.00193619","5","swamp white oak","Good"
"35439","40.72991414","-73.97490524","10","honeylocust","Good"
"48318","40.73291812","-73.98205233","6","ginkgo","Good"
"33981","40.73155961","-73.99273065","12","honeylocust","Good"
"48321","40.73303331","-73.98232608","3","ginkgo","Good"
"44428","40.73476752","-73.98101479","11","London planetree","Good"
"33926","40.73029853","-73.98974054","3","London planetree","Poor"
"53222","40.74471938","-74.00619064","5","London planetree","Good"
"13449","40.73365425","-74.0022164","2","'Schubert' chokecherry","Poor"
"35810","40.74045702","-74.00023503","10","willow oak","Good"
"53224","40.74498085","-74.00600246","4","London planetree","Good"
"57034","40.74396283","-74.00493894","2","London planetree","Good"
"30362","40.73130724","-74.00110628","11","American elm","Poor"
"27198","40.72996246","-73.99753993","6","honeylocust","Good"
"27423","40.72949842","-73.99989206","13","London planetree","Poor"
"30506","40.73115988","-73.99394342","8","American linden","Good"
"27424","40.72957368","-73.99982844","18","London planetree","Poor"
"32068","40.73918824","-73.98812493","4","honeylocust","Good"
"30418","40.73419025","-73.99556869","13","green ash","Fair"
"27853","40.73806735","-73.98546325","17","green ash","Good"
"78931","40.70538236","-74.0079874","9",,
"33951","40.73041425","-73.98942469","4","London planetree","Fair"
"56979","40.74504596","-74.00568949","4","London planetree","Good"
"17829","40.72660466","-74.00698329","3","honeylocust","Good"
"49067","40.73979109","-74.00522094","3","swamp white oak","Good"
"27794","40.73776219","-73.98514436","16","ginkgo","Good"
"15020","40.74622117","-73.99684848","18","American elm","Good"
"27796","40.73761686","-73.98525071","16","ginkgo","Good"
"27960","40.73188452","-73.98233478","11","honeylocust","Good"
"30679","40.73180115","-73.99359529","10","London planetree","Poor"
"56978","40.74500628","-74.00559544","4","London planetree","Good"
"33890","40.73080748","-73.99094265","10","honeylocust","Good"
"27886","40.73282268","-73.98445759","13","honeylocust","Good"
"13596","40.73487367","-74.00144332","8","green ash","Poor"
"12749","40.73538525","-74.00334974","3","American beech","Good"
"48319","40.73295107","-73.98213064","7","ginkgo","Good"
"48324","40.73313773","-73.98257425","9","ginkgo","Good"
"17840","40.72690825","-74.00546501","3","honeylocust","Good"
"30507","40.73112169","-73.99385161","6","American linden","Good"
"30673","40.73153326","-73.99296129","2","ginkgo","Good"
"30678","40.73172518","-73.9934155","13","London planetree","Poor"
"13338","40.73278113","-74.00030157","3","tree of heaven","Good"
"44026","40.74161807","-74.00269328","4","pin oak","Poor"
"30684","40.73202506","-73.99412521","11","London planetree","Poor"
"30480","40.73184318","-73.99885514","15","pin oak","Good"
"30411","40.73241244","-73.99504294","13","pin oak","Good"
"44639","40.73548366","-73.98087698","7","pin oak","Good"
"35289","40.74216408","-74.00036426","4","littleleaf linden","Good"
"49053","40.73991848","-74.00540713","4","swamp white oak","Good"
"27533","40.72924385","-74.00223889","12","American elm","Fair"
"17841","40.7269917","-74.00545249","3","honeylocust","Good"
"32117","40.74044175","-73.98722158","4","ginkgo","Good"
"35498","40.72932245","-73.97489132","3","pin oak","Good"
"33985","40.73173685","-73.99315101","7","honeylocust","Good"
"15023","40.74599334","-73.99630481","17","American elm","Good"
"33819","40.72646764","-73.99366042","2","littleleaf linden","Good"
"27399","40.72867138","-74.00007584","9","littleleaf linden","Good"
"30489","40.73263693","-73.99743652","8","pin oak","Good"
"30045","40.73769817","-73.99540236","8","pin oak","Good"
"30047","40.73761657","-73.99520851","7","pin oak","Good"
"30410","40.73251817","-73.9952918","10","pin oak","Fair"
"30414","40.73219722","-73.9945364","9","pin oak","Fair"
"30363","40.73131669","-74.00106021","24","pin oak","Good"
"30654","40.73456277","-73.99830815","8","littleleaf linden","Good"
"56976","40.74475863","-74.00500845","5","littleleaf linden","Good"
"28359","40.73628763","-73.99227332","1","littleleaf linden","Good"
"30680","40.73183181","-73.99366784","2","littleleaf linden","Fair"
"30617","40.73280495","-73.99569695","8","pin oak","Good"
"30044","40.7377314","-73.99548129","7","pin oak","Good"
"33822","40.7262953","-73.99331281","6","littleleaf linden","Good"
"11662","40.71636966","-74.00290067","3","littleleaf linden","Poor"
"30650","40.73415822","-73.99734877","6","littleleaf linden","Good"
"27401","40.7285683","-73.99986527","6","littleleaf linden","Fair"
"13267","40.72956651","-74.00372885","6","littleleaf linden","Good"
"56974","40.74470484","-74.00488096","5","littleleaf linden","Good"
"30315","40.73371752","-73.99538671","10","littleleaf linden","Good"
"30046","40.73766442","-73.99532217","8","pin oak","Good"
"30450","40.73082135","-73.99904973","18","pin oak","Good"
"49554","40.73463127","-74.00148184","5","pin oak","Good"
"31804","40.73821006","-73.99660275","11","littleleaf linden","Good"
"17850","40.72545848","-74.00752149","2","littleleaf linden","Good"
"17886","40.72565548","-74.00508246","6","littleleaf linden","Fair"
"34330","40.73718341","-73.98674049","9","littleleaf linden","Good"
"30618","40.72982704","-73.99639505","3","Japanese zelkova","Good"
"26953","40.73926851","-73.99714832","11","Japanese zelkova","Good"
"27503","40.72777703","-74.00014678","10","Chinese elm","Good"
"25188","40.73916734","-73.99352384","3","ginkgo","Good"
"35338","40.74065361","-74.000422","12","Callery pear","Good"
"49224","40.73686746","-73.99590556","14","Callery pear","Good"
"30675","40.73159723","-73.9931127","12","Callery pear","Fair"
"29941","40.73804309","-73.99449279","10","Callery pear","Good"
"30677","40.73169186","-73.99333665","9","Callery pear","Good"
"27427","40.72980916","-73.99962938","4","silver linden","Fair"
"30048","40.73756048","-73.99507527","8","pin oak","Good"
"30216","40.73630256","-73.99413826","7","Callery pear","Good"
"33924","40.73046029","-73.99012431","18","Callery pear","Good"
"30451","40.7308697","-73.99914828","12","pin oak","Good"
"27397","40.72875203","-74.00024059","5","Callery pear","Good"
"33982","40.73160672","-73.99284237","17","Callery pear","Fair"
"33748","40.7300799","-73.99390589","7","Callery pear","Fair"
"48929","40.74085717","-74.0088349","11","Callery pear","Good"
"33871","40.72747584","-73.99248147","7","Callery pear","Fair"
"33978","40.73136454","-73.99226801","6","Callery pear","Poor"
"31982","40.73792279","-73.98849703","4",,
"27134","40.71782515","-74.00274784","6","Callery pear","Fair"
"30569","40.73393352","-73.99656028","10","Callery pear","Good"
"33977","40.73131797","-73.99215756","9","Callery pear","Fair"
"30669","40.73134","-73.99250393","7","Callery pear","Poor"
"27927","40.73208683","-73.98411916","15","Callery pear","Good"
"27933","40.7316586","-73.98308717","6","Callery pear","Fair"
"17830","40.72661316","-74.00707352","3",,
"30041","40.73791109","-73.99590815","15","Callery pear","Good"
"35807","40.74022202","-73.99967683","15",,
"27135","40.71787417","-74.00284794","11","Callery pear","Good"
"30682","40.73191844","-73.99387287","10","Callery pear","Fair"
"49523","40.7351734","-74.00164115","10","Callery pear","Poor"
"57041","40.74391037","-74.00664312","3",,
"30491","40.73306244","-73.99564557","3","sugar maple","Fair"
"53171","40.74320034","-74.00729118","6","Japanese zelkova","Good"
"28010","40.73276139","-73.98396342","18","Callery pear","Fair"
"13317","40.73351937","-74.00264642","2","northern red oak","Good"
"62345","40.70294746","-73.98106949","6","Callery pear","Good"
"33765","40.73017144","-73.99395688","6","Callery pear","Good"
"37861","40.73519733","-73.99153326","2","Chinese elm","Good"
"37862","40.73516531","-73.99145511","2","Chinese elm","Good"
"35764","40.73724711","-73.98507721","8","Callery pear","Good"
"30683","40.73197308","-73.99400219","6","Callery pear","Fair"
"35763","40.73728373","-73.98516398","12","Callery pear","Good"
"27926","40.73214046","-73.98424839","14","Callery pear","Good"
"27962","40.73198106","-73.9822638","4",,
"48925","40.74110581","-74.00876881","11","Callery pear","Good"
"27398","40.72870435","-74.0001432","5","Callery pear","Good"
"49022","40.73878539","-74.00444718","0",,
"57064","40.74268371","-74.00723694","5","Japanese zelkova","Good"
"30052","40.73726622","-73.99437627","7","Japanese zelkova","Good"
"35765","40.73713686","-73.98481595","14","Callery pear","Good"
"30051","40.73731939","-73.99450256","11","Callery pear","Good"
"30053","40.73719578","-73.99420894","10","Callery pear","Good"
"30353","40.73013322","-73.99426329","4","Callery pear","Fair"
"28020","40.73323346","-73.98480125","2","silver linden","Good"
"27136","40.71788635","-74.00287282","7","Callery pear","Good"
"29937","40.73765634","-73.99357073","6","Callery pear","Good"
"33769","40.73046112","-73.99371387","3","Callery pear","Good"
"57040","40.74384068","-74.00647687","3","Japanese zelkova","Poor"
"15022","40.74609136","-73.99653871","5","Callery pear","Poor"
"33770","40.73052636","-73.99365913","6","Callery pear","Good"
"62339","40.70265818","-73.98119432","9","silver linden","Good"
"30042","40.73780211","-73.99564926","1",,
"12754","40.73342447","-74.00623625","4","Japanese zelkova","Good"
"33768","40.73040744","-73.9937589","4","Callery pear","Fair"
"62341","40.70279961","-73.98118455","3","Callery pear","Good"
"30594","40.73156679","-73.99675003","7","Callery pear","Good"
"28052","40.73497139","-73.98512097","3","London planetree","Good"
"57067","40.74257377","-74.00697542","5","Japanese zelkova","Good"
"27651","40.72921896","-74.00142982","11","Japanese zelkova","Good"
"57069","40.74244816","-74.00667664","4","Japanese zelkova","Good"
"30316","40.73380554","-73.99532011","15","Chinese elm","Good"
"27918","40.73444561","-73.98450665","2",,
"27702","40.74088154","-73.99731975","7","Japanese zelkova","Good"
"27736","40.7410656","-73.99622776","5","Japanese zelkova","Good"
"15025","40.74582512","-73.99590338","17","American elm","Good"
"27738","40.7409977","-73.99606682","4",,
"30049","40.73751529","-73.99496793","7","Japanese zelkova","Good"
"28047","40.73515294","-73.9855514","0",,
"30454","40.73099435","-73.99940239","2",,
"27530","40.72934128","-74.00215601","14","American elm","Fair"
"30057","40.73699243","-73.99372589","5","Callery pear","Good"
"28050","40.73505125","-73.98531031","13","Japanese zelkova","Good"
"44561","40.7358377","-73.98206499","22","London planetree","Good"
"44562","40.73579896","-73.98197275","19","London planetree","Good"
"49596","40.73448394","-74.00165397","18","London planetree","Fair"
"27529","40.72937288","-74.00217741","13","American elm","Fair"
"27642","40.72796082","-74.00106327","5","Callery pear","Good"
"27701","40.74084804","-73.99724019","6","Japanese zelkova","Good"
